source_key,source_c7n,source_service,source_path,path_kind,target_key,target_c7n,edge_type,source,confidence,resolution,operation,evidence,corroborated_by,runnable,verdict,observed_sources,observed_hits,hit_rate,resolved_targets,dangling_targets,condition_violations,verdict_detail,verified_at
codedeploy.deployment_target,,codedeploy,deploymentTarget.cloudFormationTarget.lifecycleEvents[].diagnostics.scriptName,list_dict,gamelift.script,,references,doc,medium,global-exact,get_deployment_target,codedeploy.GetDeploymentTarget,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codedeploy.deployment_target,,codedeploy,deploymentTarget.ecsTarget.lifecycleEvents[].diagnostics.scriptName,list_dict,gamelift.script,,references,doc,medium,global-exact,get_deployment_target,codedeploy.GetDeploymentTarget,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codedeploy.deployment_target,,codedeploy,deploymentTarget.instanceTarget.lifecycleEvents[].diagnostics.scriptName,list_dict,gamelift.script,,references,doc,medium,global-exact,get_deployment_target,codedeploy.GetDeploymentTarget,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codedeploy.deployment_target,,codedeploy,deploymentTarget.lambdaTarget.lifecycleEvents[].diagnostics.scriptName,list_dict,gamelift.script,,references,doc,medium,global-exact,get_deployment_target,codedeploy.GetDeploymentTarget,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codedeploy.deployment_target,,codedeploy,ecsTarget.lifecycleEvents[].diagnostics.scriptName,list_dict,gamelift.script,,references,doc,medium,global-exact,batch_get_deployment_targets,codedeploy.BatchGetDeploymentTargets,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codedeploy.deployment_target,,codedeploy,instanceTarget.lifecycleEvents[].diagnostics.scriptName,list_dict,gamelift.script,,references,doc,medium,global-exact,batch_get_deployment_targets,codedeploy.BatchGetDeploymentTargets,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codedeploy.deployment_target,,codedeploy,lambdaTarget.lifecycleEvents[].diagnostics.scriptName,list_dict,gamelift.script,,references,doc,medium,global-exact,batch_get_deployment_targets,codedeploy.BatchGetDeploymentTargets,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codeguru-reviewer.code_review,,codeguru-reviewer,CodeReview.RepositoryName,dotted,codeguru-reviewer.repository_association,,references,doc,medium,service-partial,describe_code_review,codeguru-reviewer.DescribeCodeReview,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codeguru-reviewer.code_review,,codeguru-reviewer,RepositoryName,scalar,codeguru-reviewer.repository_association,,references,doc,medium,service-partial,list_code_reviews,codeguru-reviewer.ListCodeReviews,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codeguru-security.finding,,codeguru-security,failedFindings[].scanName,list_dict,codeguru-security.scan,,references,doc,medium,service-exact,batch_get_findings,codeguru-security.BatchGetFindings,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codeguru-security.metrics_summary,,codeguru-security,metricsSummary.categoriesWithMostFindings[].categoryName,list_dict,codeguru-security.finding,,references,doc,medium,service-exact,get_metrics_summary,codeguru-security.GetMetricsSummary,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codeguru-security.metrics_summary,,codeguru-security,metricsSummary.scansWithMostOpenCriticalFindings[].scanName,list_dict,codeguru-security.scan,,references,doc,medium,service-exact,get_metrics_summary,codeguru-security.GetMetricsSummary,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codeguru-security.metrics_summary,,codeguru-security,metricsSummary.scansWithMostOpenFindings[].scanName,list_dict,codeguru-security.scan,,references,doc,medium,service-exact,get_metrics_summary,codeguru-security.GetMetricsSummary,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codeguruprofiler.recommendation,,codeguruprofiler,profilingGroupName,scalar,codeguruprofiler.profiling_group,,references,doc,medium,service-partial,get_recommendations,codeguruprofiler.GetRecommendations,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codepipeline.job_detail,,codepipeline,jobDetails.data.pipelineContext.pipelineExecutionId,dotted,codepipeline.pipeline,codepipeline,references,doc,medium,service-exact,get_job_details,codepipeline.GetJobDetails,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codepipeline.job_detail,,codepipeline,jobDetails.data.pipelineContext.pipelineName,dotted,codepipeline.pipeline,codepipeline,references,doc,medium,service-exact,get_job_details,codepipeline.GetJobDetails,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codepipeline.job_detail,,codepipeline,jobDetails.data.inputArtifacts[].location.s3Location.bucketName,list_dict,s3.bucket,s3,references,doc,medium,well-known,get_job_details,codepipeline.GetJobDetails,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codepipeline.job_detail,,codepipeline,jobDetails.data.outputArtifacts[].location.s3Location.bucketName,list_dict,s3.bucket,s3,references,doc,medium,well-known,get_job_details,codepipeline.GetJobDetails,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codepipeline.pipeline_state,,codepipeline,inboundExecution.pipelineExecutionId,dotted,codepipeline.pipeline,codepipeline,references,doc,medium,service-exact,get_pipeline_state,codepipeline.GetPipelineState,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codepipeline.pipeline_state,,codepipeline,inboundExecutions[].pipelineExecutionId,list_dict,codepipeline.pipeline,codepipeline,references,doc,medium,service-exact,get_pipeline_state,codepipeline.GetPipelineState,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codepipeline.pipeline_state,,codepipeline,latestExecution.pipelineExecutionId,dotted,codepipeline.pipeline,codepipeline,references,doc,medium,service-exact,get_pipeline_state,codepipeline.GetPipelineState,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codepipeline.pipeline_state,,codepipeline,pipelineName,scalar,codepipeline.pipeline,codepipeline,references,doc,medium,service-exact,get_pipeline_state,codepipeline.GetPipelineState,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codepipeline.third_party_job_detail,,codepipeline,jobDetails.data.pipelineContext.pipelineExecutionId,dotted,codepipeline.pipeline,codepipeline,references,doc,medium,service-exact,get_third_party_job_details,codepipeline.GetThirdPartyJobDetails,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codepipeline.third_party_job_detail,,codepipeline,jobDetails.data.pipelineContext.pipelineName,dotted,codepipeline.pipeline,codepipeline,references,doc,medium,service-exact,get_third_party_job_details,codepipeline.GetThirdPartyJobDetails,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codepipeline.third_party_job_detail,,codepipeline,jobDetails.data.inputArtifacts[].location.s3Location.bucketName,list_dict,s3.bucket,s3,references,doc,medium,well-known,get_third_party_job_details,codepipeline.GetThirdPartyJobDetails,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codepipeline.third_party_job_detail,,codepipeline,jobDetails.data.outputArtifacts[].location.s3Location.bucketName,list_dict,s3.bucket,s3,references,doc,medium,well-known,get_third_party_job_details,codepipeline.GetThirdPartyJobDetails,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codestar-connections.host,,codestar-connections,VpcConfiguration.VpcId,dotted,ec2.vpc,vpc,contained-in,doc,medium,leaf-hint,get_host,codestar-connections.GetHost,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codestar-notifications.notification_rule,,codestar-notifications,EventTypeId,scalar,codestar-notifications.event_type,,references,doc,medium,service-partial,describe_notification_rule,codestar-notifications.DescribeNotificationRule,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
codestar-notifications.notification_rule,,codestar-notifications,EventTypeName,scalar,codestar-notifications.event_type,,references,doc,medium,service-partial,describe_notification_rule,codestar-notifications.DescribeNotificationRule,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
cognito-identity.identity_pool,identity-pool,cognito-identity,CognitoIdentityProviders[].ClientId,list_dict,cognito-identity.user_pool,user-pool,references,doc,medium,service-partial,describe_identity_pool,cognito-identity.DescribeIdentityPool,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
cognito-idp.device,,cognito-idp,Device.DeviceAttributes[].Name,list_dict,cognito-idp.user_attribute_verification_code,,references,doc,medium,service-partial,get_device,cognito-idp.GetDevice,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
cognito-idp.device,,cognito-idp,DeviceAttributes[].Name,list_dict,cognito-idp.user_attribute_verification_code,,references,doc,medium,service-partial,list_devices,cognito-idp.ListDevices,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
cognito-idp.group,,cognito-idp,Group.UserPoolId,dotted,cognito-idp.user_pool,,references,doc,medium,service-exact,get_group,cognito-idp.GetGroup,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
cognito-idp.group,,cognito-idp,UserPoolId,scalar,cognito-idp.user_pool,,references,doc,medium,service-exact,list_groups,cognito-idp.ListGroups,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
cognito-idp.resource_server,,cognito-idp,ResourceServer.UserPoolId,dotted,cognito-idp.user,,references,doc,medium,service-exact,describe_resource_server,cognito-idp.DescribeResourceServer,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
cognito-idp.resource_server,,cognito-idp,UserPoolId,scalar,cognito-idp.user,,references,doc,medium,service-exact,list_resource_servers,cognito-idp.ListResourceServers,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
cognito-idp.resource_server,,cognito-idp,ResourceServer.Scopes[].ScopeName,list_dict,networkflowmonitor.scope,,references,doc,medium,global-exact,describe_resource_server,cognito-idp.DescribeResourceServer,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
cognito-idp.resource_server,,cognito-idp,Scopes[].ScopeName,list_dict,networkflowmonitor.scope,,references,doc,medium,global-exact,list_resource_servers,cognito-idp.ListResourceServers,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
cognito-idp.ui_customization,,cognito-idp,UICustomization.UserPoolId,dotted,cognito-idp.user_pool,,references,doc,medium,service-exact,get_ui_customization,cognito-idp.GetUICustomization,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
cognito-idp.user,,cognito-idp,Attributes[].Name,list_dict,cognito-idp.user_attribute_verification_code,,references,doc,medium,service-partial,list_users,cognito-idp.ListUsers,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
cognito-idp.user,,cognito-idp,Name,scalar,cognito-idp.user_attribute_verification_code,,references,doc,medium,service-partial,get_user,cognito-idp.GetUser,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
cognito-idp.users_in_group,,cognito-idp,Attributes[].Name,list_dict,cognito-idp.user_attribute_verification_code,,references,doc,medium,service-partial,list_users_in_group,cognito-idp.ListUsersInGroup,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
comprehend.document_classification_job,,comprehend,DocumentClassificationJobProperties.OutputDataConfig.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_document_classification_job,comprehend.DescribeDocumentClassificationJob,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
comprehend.document_classification_job,,comprehend,OutputDataConfig.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,list_document_classification_jobs,comprehend.ListDocumentClassificationJobs,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
comprehend.document_classifier,,comprehend,DocumentClassifierProperties.OutputDataConfig.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_document_classifier,comprehend.DescribeDocumentClassifier,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
comprehend.document_classifier,,comprehend,OutputDataConfig.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,list_document_classifiers,comprehend.ListDocumentClassifiers,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
comprehend.dominant_language_detection_job,,comprehend,DominantLanguageDetectionJobProperties.OutputDataConfig.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_dominant_language_detection_job,comprehend.DescribeDominantLanguageDetectionJob,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
comprehend.dominant_language_detection_job,,comprehend,OutputDataConfig.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,list_dominant_language_detection_jobs,comprehend.ListDominantLanguageDetectionJobs,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
comprehend.entities_detection_job,,comprehend,EntitiesDetectionJobProperties.OutputDataConfig.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_entities_detection_job,comprehend.DescribeEntitiesDetectionJob,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
comprehend.entities_detection_job,,comprehend,OutputDataConfig.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,list_entities_detection_jobs,comprehend.ListEntitiesDetectionJobs,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
comprehend.events_detection_job,,comprehend,EventsDetectionJobProperties.OutputDataConfig.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_events_detection_job,comprehend.DescribeEventsDetectionJob,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
comprehend.events_detection_job,,comprehend,OutputDataConfig.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,list_events_detection_jobs,comprehend.ListEventsDetectionJobs,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
